Name, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15,16, 17, 18, 19, 20
Ariel_Sharon_0070.jpg,(Ariel_Sharon,97.89537),(Gore_Vidal,87.28339),(Eddie_Fenech_Adami,87.26198),(Michelle_Bachelet,86.71254),(Angel_Lockward,85.84914),(Eduardo_Duhalde,84.88558),(Bernard_Law,84.65675),(Federico_Fellini,83.39818),(James_Brazelton,83.39818),(Joseph_Salgado,83.13121)
Ariel_Sharon_0071.jpg,(Ariel_Sharon,97.36922),(Mike_Slive,86.65546),(Eddie_Fenech_Adami,85.29256),(Sheldon_Silver,83.474464),(Eduardo_Duhalde,82.00613),(Gore_Vidal,81.83451),(Mitar_Rasevic,81.81544),(David_Stern,81.31963),(Costas_Simitis,81.18615),(Angel_Lockward,81.052666)
Ariel_Sharon_0072.jpg,(Ariel_Sharon,96.43665),(Gore_Vidal,89.34557),(Jose_Genoino,85.98471),(Tariq_Aziz,85.39959),(Almeida_Baptista,85.0),(Enrique_Bolanos,84.59955),(Peter_Greenaway,84.21816),(Henry_Kissinger,84.04654),(Russ_Ortiz,83.30284),(Svetislav_Pesic,82.55914)
Ariel_Sharon_0073.jpg,(Ariel_Sharon,98.42032),(Michael_Boyce,89.267075),(Dionigi_Tettamanzi,86.070335),(David_Stern,86.02752),(Gore_Vidal,85.29256),(Mitar_Rasevic,85.142715),(Angel_Lockward,85.07136),(Shimon_Peres,85.02141),(Ray_Bradbury,84.44699),(Antonio_Palocci,84.12281)
Ariel_Sharon_0074.jpg,(Ariel_Sharon,97.45752),(Dionigi_Tettamanzi,89.616714),(David_Stern,89.38124),(Tony_Stewart,86.34149),(Donald_Carty,86.27727),(Michelle_Bachelet,86.22732),(Gore_Vidal,85.77778),(Enrique_Bolanos,85.54944),(Roger_Penske,85.48522),(Jon_Constance,85.3211)
Ariel_Sharon_0075.jpg,(Ariel_Sharon,98.57394),(Michael_Boyce,88.34658),(Angel_Lockward,86.876656),(Dionigi_Tettamanzi,86.77676),(Gore_Vidal,86.37003),(Mike_Slive,85.27115),(Tariq_Aziz,85.1998),(David_Stern,85.07849),(Shimon_Peres,84.52327),(Michelle_Bachelet,82.92145)
Ari_Fleischer_0001.jpg,(Ari_Fleischer,96.39552),(Scott_Rudin,92.06168),(John_Baldacci,89.46687),(Enrique_Haroldo_Gorriaran_Merlo,88.81753),(Sami_Al-Arian,87.01936),(Ilan_Goldfajn,86.66259),(Darrell_Porter,86.51988),(Michael_Killeen,86.3843),(Peter_Fitzgerald,86.14169),(Fayssal_Mekdad,85.62793)
Ariel_Sharon_0076.jpg,(Ariel_Sharon,97.87723),(Gore_Vidal,92.0762),(Dionigi_Tettamanzi,89.845055),(Roger_Penske,87.67584),(Eduardo_Duhalde,87.45464),(Mike_Slive,86.79103),(Tariq_Aziz,85.76351),(Federico_Castelan_Sayre,85.70643),(Laura_Bozzo,85.2997),(Federico_Fellini,84.82838)
Ariel_Sharon_0077.jpg,(Ariel_Sharon,98.07197),(Gore_Vidal,88.49644),(Roger_Penske,85.85627),(David_Stern,85.41386),(Michael_Boyce,84.942795),(Donald_Carty,83.474464),(Eddie_Fenech_Adami,82.94052),(Thomas_Klestil,80.97639),(Antonio_Palocci,80.3471),(Richie_Adubato,80.19455)
Ari_Fleischer_0002.jpg,(Ari_Fleischer,97.70668),(John_Baldacci,90.316),(Sami_Al-Arian,89.388374),(Paul_LeClerc,89.32416),(Frederick_Madden,87.98267),(Scott_Rudin,87.54026),(Jorge_Batlle,86.71254),(Ali_Abdullah_Saleh,85.32824),(Billy_Joel,85.27828),(James_Ivory,85.05708)
Ari_Fleischer_0003.jpg,(Ari_Fleischer,98.59812),(Paul_LeClerc,91.8002),(Jim_Talent,89.2314),(Jorge_Batlle,88.88889),(Scott_Rudin,88.22528),(Sami_Al-Arian,88.21101),(Frederick_Madden,87.91845),(Spencer_Abraham,87.49745),(John_Baldacci,87.29052),(James_Ivory,86.26299)
Ari_Fleischer_0004.jpg,(Ari_Fleischer,96.93498),(John_Baldacci,92.05563),(Martin_Frost,89.795105),(Sami_Al-Arian,89.19572),(Scott_Rudin,88.36086),(Paul_LeClerc,87.911316),(Peter_Fitzgerald,87.21203),(Christian_Longo,86.684),(Jeffrey_Katzenberg,86.21304),(Carlos_Iturgaitz,85.92763)
Ari_Fleischer_0005.jpg,(Ari_Fleischer,95.49804),(Scott_Rudin,89.78084),(John_Baldacci,88.94597),(Jorge_Batlle,88.51784),(Jesse_Ventura,87.29765),(Carlos_Iturgaitz,87.16922),(Fayssal_Mekdad,87.09786),(Christian_Longo,87.09073),(Sami_Al-Arian,86.69827),(Gary_Sinise,86.04893)
Ari_Fleischer_0006.jpg,(Ari_Fleischer,97.79982),(John_Baldacci,89.445465),(Paul_LeClerc,89.038734),(Sami_Al-Arian,87.46178),(Scott_Rudin,87.3262),(Rich_Gannon,87.29052),(James_Ivory,87.25484),(Jeffrey_Katzenberg,87.09073),(Michael_Killeen,86.9052),(Jimmy_Iovine,86.18451)
Ari_Fleischer_0007.jpg,(Ari_Fleischer,98.37073),(Scott_Rudin,89.04587),(John_Baldacci,88.77472),(Paul_LeClerc,88.74618),(Frederick_Madden,88.41794),(Jeffrey_Katzenberg,88.12538),(James_Ivory,87.98267),(Jesse_Ventura,86.755356),(Rich_Gannon,86.70541),(Jonathan_Mostow,86.684)
Ari_Fleischer_0008.jpg,(Ari_Fleischer,97.47445),(Scott_Rudin,92.06773),(Paul_LeClerc,89.28848),(Kevin_James,87.77574),(Ricardo_Mayorga,86.55556),(James_Ivory,86.14169),(John_Baldacci,85.9633),(Renato_Soru,85.82059),(Jeffrey_Katzenberg,85.37819),(Pat_DAmuro,85.37819)
Ari_Fleischer_0011.jpg,(Ari_Fleischer,97.81796),(John_Baldacci,90.62283),(Paul_LeClerc,89.73089),(James_Ivory,87.77574),(Rich_Gannon,87.67584),(Sami_Al-Arian,87.18349),(Scott_Rudin,86.96942),(Michael_Killeen,86.41285),(Darrell_Porter,86.32008),(Frederick_Madden,86.27013)
Ari_Fleischer_0010.jpg,(Ari_Fleischer,97.27245),(John_Baldacci,90.20897),(Sami_Al-Arian,89.37411),(Frederick_Madden,88.72477),(Scott_Rudin,88.47502),(Jim_Talent,87.29765),(Martin_Frost,85.76351),(Judd_Davies,85.62793),(Paul_LeClerc,85.17125),(Peter_Fitzgerald,84.103745)
Ari_Fleischer_0012.jpg,(Ari_Fleischer,97.08376),(Scott_Rudin,90.28746),(John_Baldacci,89.01019),(Sami_Al-Arian,88.31091),(Michael_Killeen,87.88991),(Paul_LeClerc,87.682976),(Jeffrey_Katzenberg,87.56167),(James_Ivory,87.45464),(Jorge_Batlle,87.23344),(Bob_Taft,86.755356)
Ari_Fleischer_0013.jpg,(Ari_Fleischer,96.81403),(Kevin_Stallings,89.40265),(John_Baldacci,89.267075),(Scott_Rudin,89.18145),(Jennifer_Reilly,87.62589),(Jorge_Batlle,87.06218),(Fayssal_Mekdad,86.84098),(Paul_LeClerc,85.99898),(Ilan_Goldfajn,85.949036),(Martin_Frost,85.9419)
Arlen_Specter_0002.jpg,(Arlen_Specter,95.22951),(Thomas_OBrien,92.071365),(Budd_Schulberg,89.93068),(Roger_Moore,89.20999),(Hans_Corell,86.51988),(Alberto_Sordi,85.91335),(Martha_Sahagun_de_Fox,85.1998),(Juan_Antonio_Samaranch,83.951195),(Mary_Robinson,83.87492),(John_Lawrence,82.38751)
Arlen_Specter_0003.jpg,(Arlen_Specter,95.71455),(Thomas_OBrien,91.25076),(Martha_Sahagun_de_Fox,89.80224),(Mark_Martin,86.26299),(Tassos_Papadopoulos,85.84914),(Geoffrey_Rush,85.60652),(Carol_Burnett,85.54944),(Carlos_Ruckauf,85.25688),(Sue_Grafton,85.02854),(Hugh_Miller,84.88558)
Arminio_Fraga_0001.jpg,(Arminio_Fraga,96.08588),(Donald_Keyser,86.76249),(Gene_Orza,86.041794),(Hubie_Brown,82.04427),(Paul_Wellstone,80.74756),(Elvis_Costello,80.652214),(Tocker_Pudwill,80.19455),(Bob_Riley,79.50806),(Eileen_Coparropa,79.24109),(Einars_Repse,78.23042)
Arminio_Fraga_0002.jpg,(Arminio_Fraga,97.54823),(Donald_Keyser,90.023445),(Krishna_Bhadur_Mahara,87.31193),(Brian_Kerr,86.62691),(Adrian_Fernandez,85.6422),(Harold_Brown,85.48522),(Christopher_Reeve,85.10703),(Ilan_Ramon,84.06561),(Larry_Tanenbaum,84.02747),(Graham_Bentley,83.64608)
Arminio_Fraga_0003.jpg,(Arminio_Fraga,97.96795),(Brian_Kerr,89.80938),(Donald_Keyser,87.34047),(Steve_Karsay,86.41998),(Martha_Beatriz_Roque,84.06561),(Mark_McClellan,83.70329),(Harold_Brown,83.15028),(Krishna_Bhadur_Mahara,83.0168),(Steven_Spielberg,82.50193),(Rafael_Bielsa,81.414986)
Arminio_Fraga_0004.jpg,(Arminio_Fraga,97.63411),(Brian_Kerr,89.52396),(Mark_McClellan,85.313965),(Billy_Crystal,85.2212),(Donald_Keyser,85.17125),(Rafael_Bielsa,85.00714),(Bob_Riley,84.580475),(Martha_Beatriz_Roque,84.04654),(Steve_Karsay,82.69262),(Elena_de_Chavez,82.55914)
Arminio_Fraga_0006.jpg,(Arminio_Fraga,98.0006),(Donald_Keyser,90.05913),(Steve_Karsay,88.988785),(Brian_Kerr,88.582054),(Billy_Crystal,86.67686),(Mark_McClellan,85.63506),(Herb_Sendek,85.34251),(Larry_Pleau,85.14985),(Kevin_Borseth,81.92985),(Christopher_Reeve,81.30057)
Arnaud_Clement_0001.jpg,(Arnaud_Clement,93.508316),(Patty_Duke,84.79024),(Mladen_Naletilic,84.2563),(Patrick_Rafter,84.16096),(Bill_Duffey,84.06561),(Anthony_Principi,83.2075),(Gary_Leon_Ridgway,82.40658),(Dave_Wannstedt,82.2159),(Kimi_Raikkonen,82.17775),(Jerome_Jenkins,82.04427)
Arnoldo_Aleman_0002.jpg,(Arnoldo_Aleman,96.4185),(Thomas_Day,91.79307),(Raja_Zafar-ul-Haq,90.22324),(Kelvin_Sampson,88.72477),(Javier_Camara,87.46178),(Thomas_Haeggstroem,85.45667),(Michael_Clarke_Duncan,85.042816),(Roel_Campos,84.56141),(Ulrich_Kueperkoch,84.42792),(Ben_Stein,83.87492)
Arnoldo_Aleman_0003.jpg,(Arnoldo_Aleman,97.12972),(Thomas_Day,87.426094),(Thomas_Haeggstroem,87.06931),(Javier_Camara,87.03364),(Roberto_Robaina,86.74822),(Glen_Sather,86.49847),(Wayne_Newton,85.37819),(Micky_Arison,85.25688),(Chok_Tong_Goh,85.15698),(Henk_Bekedam,84.69489)
Arnoldo_Aleman_0004.jpg,(Arnoldo_Aleman,97.45147),(Kelvin_Sampson,90.22324),(Micky_Arison,88.67482),(Javier_Camara,86.57696),(Glen_Sather,86.15596),(Lloyd_Novick,85.82773),(Wayne_Newton,84.5042),(Rene_Antonio_Leon_Rodriguez,84.29444),(Ron_Gonzales,83.49353),(Thomas_Day,83.41725)
Arnoldo_Aleman_0005.jpg,(Arnoldo_Aleman,96.77412),(Kelvin_Sampson,90.04485),(Thomas_Day,88.59633),(Goran_Persson,86.86239),(Shaun_Rusling,86.62691),(Glenn_Plummer,86.12742),(Michael_Clarke_Duncan,85.97044),(Micky_Arison,85.891945),(Javier_Camara,85.33537),(Sylvester_Stallone,85.28542)
Arnold_Palmer_0002.jpg,(Arnold_Palmer,96.18022),(Michael_Kostelnik,91.27217),(Harald_Ringstorff,86.41285),(Pat_DAmuro,85.841995),(Roy_Rogers,85.59225),(Brian_McIntyre,85.19266),(Robert_Schuller,85.02854),(Orrin_Hatch,84.73303),(Bobby_Robson,84.12281),(Jesse_Jackson,83.264694)
Arnold_Palmer_0003.jpg,(Arnold_Palmer,96.370125),(Michael_Kostelnik,90.20897),(Bobby_Robson,86.39857),(Robert_Witt,83.7605),(Rainer_Schuettler,83.56981),(Jim_Otto,83.39818),(Kaoru_Hasuike,83.18842),(Jesse_Jackson,82.99773),(Orrin_Hatch,82.55914),(Pierre_Pettigrew,82.54007)
Arnold_Schwarzenegger_0002.jpg,(Arnold_Schwarzenegger,94.36227),(Maria_Shriver,92.85394),(Ralph_Nader,90.23038),(Ray_Evernham,89.00306),(Mathias_Reichhold,88.57492),(Garry_Trudeau,87.06218),(Tom_Hanks,86.30581),(Alexandre_Daigle,86.18451),(Ethan_Hawke,84.35165),(Buzz_Hargrove,84.27537)
Arnold_Schwarzenegger_0001.jpg,(Arnold_Schwarzenegger,94.947685),(Maria_Shriver,92.90838),(Islam_Karimov,88.21815),(Robert_McKee,87.80428),(Alexandre_Daigle,86.63405),(Tom_Hanks,86.56269),(Mathias_Reichhold,86.07747),(Glenn_Plummer,85.02854),(Anil_Ramsook,84.18002),(Alfonso_Portillo,83.07401)
Arnold_Schwarzenegger_0003.jpg,(Arnold_Schwarzenegger,95.148476),(Maria_Shriver,93.05957),(Roy_Rogers,85.6422),(Ziwang_Xu,85.35678),(David_Duke,85.3211),(Alexandre_Herchcovitch,85.18553),(Joerg_Haider,85.092766),(Denis_Coderre,83.13121),(Ralph_Nader,82.61635),(Tom_Hanks,82.33031)
Arnold_Schwarzenegger_0005.jpg,(Arnold_Schwarzenegger,94.25703),(Maria_Shriver,91.38634),(Roy_Rogers,90.2161),(John_Travolta,87.16922),(Alexandre_Daigle,86.96228),(Mathias_Reichhold,85.46381),(Jim_Kelly,82.23496),(James_McGreevey,82.120544),(Alan_Greenspan,82.04427),(Hamad_Bin_Isa_al-Khalifa,80.61407)
Arnold_Schwarzenegger_0004.jpg,(Maria_Shriver,94.33323),(Arnold_Schwarzenegger,93.68007),(Mathias_Reichhold,88.632),(Tom_Hanks,88.2895),(David_Duke,85.38532),(Robert_Korzeniowski,85.38532),(Timothy_Rigas,83.70329),(Roy_Rogers,82.82611),(Ziwang_Xu,80.70942),(Ion_Iliescu,80.48059)
Arnold_Schwarzenegger_0006.jpg,(Arnold_Schwarzenegger,94.63925),(Maria_Shriver,92.17418),(Alexandre_Daigle,87.76147),(Tom_Hanks,87.09073),(Alan_Greenspan,86.62691),(Ewan_McGregor,86.32008),(Garry_Trudeau,86.23446),(Ridley_Scott,86.03465),(Hamad_Bin_Isa_al-Khalifa,85.78491),(Ethan_Hawke,85.442406)
Arnold_Schwarzenegger_0007.jpg,(Arnold_Schwarzenegger,94.42637),(Maria_Shriver,92.00363),(Ethan_Hawke,88.85321),(Natasha_McElhone,87.51173),(Emile_Lahoud,86.55556),(Gordon_Lightfoot,86.041794),(Omar_Sharif,86.02752),(Ralph_Nader,85.55657),(Denis_Coderre,85.36391),(Phil_Morris,84.7521)
Arnold_Schwarzenegger_0008.jpg,(Arnold_Schwarzenegger,93.55306),(Maria_Shriver,88.26096),(Victor_Hanescu,87.82568),(Ludwig_Ovalle,86.23446),(Ziwang_Xu,85.313965),(Christine_Arron,85.01427),(Martha_Beatriz_Roque,84.942795),(Rudy_Tomjanovich,84.5042),(Chakib_Khelil,84.37071),(Khader_Rashid_Rahim,82.50193)
Arnold_Schwarzenegger_0009.jpg,(Arnold_Schwarzenegger,94.66949),(Maria_Shriver,92.0375),(Tom_Hanks,89.85219),(Mikhail_Kalashnikov,87.58308),(Ethan_Hawke,87.39755),(Keith_Lockhart,85.77064),(Isidro_Pastor,84.141884),(Alexandre_Daigle,84.02747),(Kelsey_Grammer,82.635414),(Robert_McKee,82.31123)
Arnold_Schwarzenegger_0010.jpg,(Arnold_Schwarzenegger,94.242516),(Maria_Shriver,92.08467),(Roy_Rogers,86.72681),(Joe_Garner,84.84744),(Tom_Hanks,84.21816),(Joerg_Haider,84.103745),(Mark_Wahlberg,83.74143),(Chakib_Khelil,82.00613),(Ethan_Hawke,81.26243),(Kelsey_Grammer,80.97639)
Arnold_Schwarzenegger_0012.jpg,(Arnold_Schwarzenegger,94.52434),(Maria_Shriver,92.96523),(Tom_Hanks,87.61162),(Abba_Eban,86.826706),(Ethan_Hawke,86.120285),(Emile_Lahoud,85.9633),(Alexandre_Daigle,85.54944),(Kim_Gandy,84.44699),(Hamad_Bin_Isa_al-Khalifa,84.1991),(Denis_Coderre,84.18002)
Arnold_Schwarzenegger_0011.jpg,(Arnold_Schwarzenegger,93.44784),(Curtis_Rodriguez,87.58308),(Peter_Gilmour,87.20489),(Maria_Shriver,86.73394),(Kelsey_Grammer,86.67686),(Tom_Hanks,86.648315),(Dennis_Powell,86.14169),(Mikhail_Kalashnikov,85.49949),(Mickey_Rooney,85.30683),(Pierre_Pettigrew,85.085625)
Arnold_Schwarzenegger_0013.jpg,(Arnold_Schwarzenegger,94.32235),(Maria_Shriver,92.93015),(Ethan_Hawke,89.17431),(Tom_Hanks,86.348625),(Hamad_Bin_Isa_al-Khalifa,86.26299),(Ralph_Nader,85.891945),(Curtis_Rodriguez,84.7521),(James_Cunningham,83.97026),(Gordon_Lightfoot,83.79864),(Joerg_Haider,83.74143)
Arnold_Schwarzenegger_0014.jpg,(Arnold_Schwarzenegger,95.28999),(Maria_Shriver,92.5443),(Roy_Rogers,89.90214),(Alexandre_Daigle,88.75331),(Ralph_Nader,87.51886),(Emile_Lahoud,87.01223),(Tom_Hanks,86.298676),(Alan_Greenspan,85.87768),(Alfonso_Portillo,85.04995),(Ethan_Hawke,85.042816)
Arnold_Schwarzenegger_0015.jpg,(Arnold_Schwarzenegger,94.52071),(Glenn_Plummer,92.15724),(Maria_Shriver,92.09313),(Gordon_Lightfoot,89.55963),(Ethan_Hawke,88.82467),(Robert_McKee,88.76758),(Tom_Hanks,87.604485),(Ally_Sheedy,87.08359),(Clifford_Robinson,86.21304),(Roy_Rogers,86.04893)
Arnold_Schwarzenegger_0017.jpg,(Arnold_Schwarzenegger,94.26671),(Maria_Shriver,92.43786),(Ethan_Hawke,88.489296),(Ray_Evernham,87.732925),(Curtis_Rodriguez,87.13354),(David_Duke,86.298676),(Robert_Towne,86.19878),(Gerrit_Zalm,85.78491),(Clint_Eastwood,85.17125),(Thierry_Mariani,84.40885)
Arnold_Schwarzenegger_0016.jpg,(Arnold_Schwarzenegger,94.273964),(Maria_Shriver,91.18655),(Ray_Evernham,89.14577),(Mathias_Reichhold,88.27523),(Tom_Hanks,87.53313),(Buzz_Hargrove,87.06931),(Roy_Rogers,86.49133),(Robert_McKee,86.03465),(Joerg_Haider,85.97757),(Alexandre_Daigle,85.40673)
Arnold_Schwarzenegger_0018.jpg,(Arnold_Schwarzenegger,93.90505),(Maria_Shriver,93.66677),(Ethan_Hawke,89.46687),(Glenn_Plummer,88.53211),(Tom_Hanks,87.66871),(Abba_Eban,85.670746),(Dennis_Powell,85.18553),(Timothy_Rigas,85.12131),(Denis_Coderre,84.02747),(Gordon_Lightfoot,83.60795)
Arnold_Schwarzenegger_0019.jpg,(Arnold_Schwarzenegger,94.863014),(Maria_Shriver,92.27699),(Ray_Evernham,87.2263),(Joerg_Haider,86.98369),(Roy_Rogers,85.87768),(David_Duke,85.82773),(Xiang_Huaicheng,85.6208),(Glenn_Plummer,85.30683),(Robert_Towne,85.2212),(Matt_Dillon,85.1998)
Arnold_Schwarzenegger_0020.jpg,(Arnold_Schwarzenegger,94.19534),(Maria_Shriver,93.00393),(Matt_Dillon,86.23446),(Joerg_Haider,84.35165),(John_Burkett,84.2563),(Glenn_Plummer,84.1991),(John_Baldacci,83.56981),(Robert_McKee,83.2075),(Alexandre_Daigle,82.15868),(Anders_Fogh_Rasmussen,81.66288)
Arnold_Schwarzenegger_0021.jpg,(Arnold_Schwarzenegger,94.2026),(Maria_Shriver,92.44875),(Ray_Evernham,87.18349),(Ethan_Hawke,86.79817),(Emile_Lahoud,86.53415),(Dick_Clark,85.59225),(Natasha_McElhone,85.092766),(Robert_Towne,83.56981),(Arnaud_Lagardere,82.29217),(Warren_Beatty,80.86198)
Arnold_Schwarzenegger_0022.jpg,(Arnold_Schwarzenegger,94.6078),(Maria_Shriver,92.67372),(Matt_Dillon,91.236496),(Gordon_Lightfoot,90.96534),(Ray_Evernham,89.01733),(Roy_Rogers,85.48522),(Ronald_Post,85.42814),(Natasha_McElhone,85.421),(Joe_Garner,85.01427),(David_Duke,84.942795)
Arnold_Schwarzenegger_0023.jpg,(Arnold_Schwarzenegger,95.73632),(Maria_Shriver,92.4173),(Alexandre_Daigle,91.179405),(Robert_McKee,88.03976),(Norm_Macdonald,87.37615),(Patrick_Ewing,86.22018),(Thierry_Mariani,86.21304),(Tom_Hanks,86.070335),(Adriana_Lima,85.899086),(Cecilia_Bolocco,85.84914)
Arnold_Schwarzenegger_0024.jpg,(Arnold_Schwarzenegger,94.91624),(Maria_Shriver,93.02086),(Glenn_Plummer,88.1896),(Ethan_Hawke,86.648315),(Islam_Karimov,86.00612),(Gordon_Lightfoot,85.99185),(Tom_Hanks,85.73496),(Hamad_Bin_Isa_al-Khalifa,85.57085),(Robert_McKee,85.3211),(Ray_Evernham,85.092766)
Arnold_Schwarzenegger_0027.jpg,(Arnold_Schwarzenegger,94.93922),(Maria_Shriver,92.239494),(Ralph_Nader,86.86952),(Ethan_Hawke,85.70643),(Hamad_Bin_Isa_al-Khalifa,85.24975),(Emile_Lahoud,85.14985),(Alexandre_Herchcovitch,84.618614),(Dennis_Powell,84.56141),(Joe_Garner,83.79864),(Steve_Rush,83.68423)
Arnold_Schwarzenegger_0028.jpg,(Arnold_Schwarzenegger,94.0502),(Maria_Shriver,91.85016),(Robert_F_Kennedy_Jr,88.78186),(Robert_McKee,86.13456),(Alex_Popov,85.5209),(JP_Suarez,85.27828),(Martin_Sheen,85.1998),(Ralph_Nader,85.14985),(James_Watt,83.18842),(Jan_Paul_Miller,83.18842)
Arnold_Schwarzenegger_0026.jpg,(Arnold_Schwarzenegger,95.54037),(Maria_Shriver,92.60236),(Alexandre_Daigle,88.39653),(Islam_Karimov,86.99796),(Curtis_Rodriguez,86.53415),(Roy_Rogers,86.44852),(Ziwang_Xu,85.95617),(Glenn_Plummer,85.135574),(Thierry_Mariani,83.49353),(Ray_Evernham,83.0168)
Arnold_Schwarzenegger_0029.jpg,(Arnold_Schwarzenegger,94.33686),(Robert_McKee,92.02298),(Ridley_Scott,87.7472),(Kelsey_Grammer,86.5841),(Robert_F_Kennedy_Jr,86.4842),(Harold_Scott,85.33537),(Frank_Van_Ecke,85.1998),(Maria_Shriver,85.18553),(Jim_Fassel,84.96186),(Jeff_Roehm,84.16096)
Arnold_Schwarzenegger_0030.jpg,(Arnold_Schwarzenegger,94.33565),(Maria_Shriver,92.43423),(Joerg_Haider,87.19062),(Curtis_Rodriguez,85.69929),(Roy_Rogers,84.7521),(Dick_Clark,84.06561),(Ray_Evernham,83.85584),(Yasar_Yakis,83.09308),(Robert_Wagner,82.69262),(Glenn_Plummer,82.57821)
Arnold_Schwarzenegger_0032.jpg,(Arnold_Schwarzenegger,95.10614),(Maria_Shriver,93.03658),(Ray_Evernham,88.01835),(Mathias_Reichhold,87.26198),(Ethan_Hawke,86.61264),(Keith_Lockhart,85.59939),(Glenn_Plummer,85.11417),(Natasha_McElhone,83.112144),(Robert_Towne,82.38751),(Daniel_Day-Lewis,81.73916)
Arnold_Schwarzenegger_0031.jpg,(Arnold_Schwarzenegger,94.41548),(Maria_Shriver,92.34351),(Ethan_Hawke,89.9949),(Warren_Beatty,87.654434),(Dick_Clark,86.4842),(Emile_Lahoud,86.36289),(Thierry_Mariani,85.60652),(Dennis_Powell,85.2212),(Glenn_Plummer,85.20693),(Robert_McKee,82.97866)
Arnold_Schwarzenegger_0033.jpg,(Arnold_Schwarzenegger,93.48654),(Maria_Shriver,89.88074),(Ethan_Hawke,88.73191),(Emile_Lahoud,88.32518),(Hamad_Bin_Isa_al-Khalifa,88.19674),(Thierry_Mariani,86.4842),(Robert_F_Kennedy_Jr,86.20591),(Alexandre_Daigle,86.09888),(Keith_Lockhart,85.899086),(Jorge_Valdano,85.37105)
Arnold_Schwarzenegger_0034.jpg,(Arnold_Schwarzenegger,94.61748),(Maria_Shriver,92.42697),(Alexandre_Herchcovitch,86.51988),(Robert_McKee,85.36391),(Roy_Rogers,84.33258),(Emile_Lahoud,83.60795),(Hamad_Bin_Isa_al-Khalifa,83.13121),(Denis_Fassou-Nguesso,82.31123),(Dick_Posthumus,81.56754),(Xiang_Huaicheng,81.45312)
Arnold_Schwarzenegger_0035.jpg,(Arnold_Schwarzenegger,94.66344),(Maria_Shriver,92.52495),(Emile_Lahoud,87.06218),(Ray_Evernham,86.77676),(Hamad_Bin_Isa_al-Khalifa,85.84914),(Thierry_Mariani,85.38532),(Ethan_Hawke,84.86652),(Ralph_Nader,83.951195),(Ronald_Post,83.89398),(Curtis_Rodriguez,83.56981)
Arnold_Schwarzenegger_0036.jpg,(Arnold_Schwarzenegger,94.00544),(Maria_Shriver,91.4791),(Joerg_Haider,88.99592),(Ethan_Hawke,85.75637),(Glenn_Plummer,85.57798),(Jack_Knowlton,85.05708),(Curtis_Rodriguez,83.74143),(James_McGreevey,83.72236),(Yasar_Yakis,83.264694),(Gordon_Lightfoot,82.7689)
Arnold_Schwarzenegger_0037.jpg,(Arnold_Schwarzenegger,93.72483),(Maria_Shriver,92.99304),(Joerg_Haider,88.639145),(Glenn_Plummer,88.53924),(Roy_Rogers,88.35372),(Ray_Evernham,86.56269),(Anders_Fogh_Rasmussen,86.30581),(Emile_Lahoud,85.90622),(Ethan_Hawke,82.46379),(Ziwang_Xu,81.66288)
Arnold_Schwarzenegger_0038.jpg,(Arnold_Schwarzenegger,93.14545),(Maria_Shriver,91.158),(Warren_Beatty,88.60347),(Vicente_Fox_de_la_Concha,88.03976),(Ethan_Hawke,87.04078),(Glenn_Plummer,86.99083),(Roy_Rogers,86.78389),(Paulina_Rodriguez_Davila,86.619774),(Gary_Carter,85.85627),(Gordon_Lightfoot,85.51376)
Arnold_Schwarzenegger_0039.jpg,(Arnold_Schwarzenegger,95.06744),(Maria_Shriver,92.81887),(Roy_Rogers,90.430176),(Charles_Kartman,85.55657),(Ray_Evernham,85.47095),(Alexandre_Daigle,85.17125),(Emile_Lahoud,85.02854),(Denis_Coderre,85.02141),(Ronald_Post,84.466064),(Curtis_Rodriguez,82.00613)
Arnold_Schwarzenegger_0040.jpg,(Arnold_Schwarzenegger,93.79982),(Maria_Shriver,90.90112),(Denis_Coderre,87.61876),(Joe_Garner,87.01936),(Werner_Schlager,85.5209),(Ralph_Nader,84.98093),(Gordon_Lightfoot,84.52327),(Roy_Rogers,84.21816),(Frank_Griswold,82.42565),(Ronald_Post,82.2159)
Arnold_Schwarzenegger_0042.jpg,(Arnold_Schwarzenegger,94.47959),(Maria_Shriver,92.37859),(Ronald_Post,88.21101),(Ray_Evernham,87.11213),(Glenn_Plummer,87.055046),(Micky_Arison,85.56371),(Robert_Towne,85.25688),(Natasha_McElhone,85.07136),(Joe_Garner,84.27537),(James_Cunningham,83.85584)
Arnold_Schwarzenegger_0041.jpg,(Arnold_Schwarzenegger,94.34291),(Maria_Shriver,91.457695),(Ethan_Hawke,85.841995),(Curtis_Rodriguez,84.35165),(James_Cunningham,82.99773),(Werner_Schlager,82.80704),(Bob_Crippen,82.69262),(Sereyvuth_Kem,82.15868),(Mikhail_Kalashnikov,82.08241),(Keith_Lockhart,81.31963)
Aron_Ralston_0002.jpg,(Aron_Ralston,94.872696),(Sahim_Alwan,87.2263),(Nate_Huffman,86.10601),(Clay_Aiken,85.59225),(Thomas_Birmingham,84.65675),(Chuck_Woolery,81.37685),(William_Nessen,80.72849),(Steve_Nash,79.77503),(Oliver_Stone,79.16482),(Jen_Bice,79.069466)
